FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06001407101,ca,06,001,407101,14000US06001407101,Census Tract 4071.01,0.143176725143128,3813,1095,440,341,760,191,43496,244,604,37,1096,0,0,101,1731,865,1078,0.4018264840182648,0.08943089430894309,0.2513157894736842,0.8024118738404453,0.06399160765801207,0.15840545502229217,0.00970364542355101,0.28743771308680827,0.0,0.0,0.026488329399423027,0.45397324940991346
06001407102,ca,06,001,407102,14000US06001407102,Census Tract 4071.02,0.255161027773102,4337,1448,587,374,1026,100,78194,340,943,54,1162,0,0,173,1665,1086,1363,0.4053867403314917,0.08623472446391516,0.09746588693957114,0.7967718268525312,0.07839520405810468,0.21743140419644916,0.012451002997463684,0.2679271385750519,0.0,0.0,0.039889324417800326,0.3839059257551303
06001407200,ca,06,001,407200,14000US06001407200,Census Tract 4072,0.276090468372826,6820,2024,456,759,1356,304,53786,809,374,0,804,2,0,118,4713,1817,1896,0.22529644268774704,0.11129032258064517,0.22418879056047197,0.9583333333333334,0.1186217008797654,0.054838709677419356,0.0,0.11788856304985337,0.0002932551319648094,0.0,0.017302052785923755,0.6910557184750733
06001407300,ca,06,001,407300,14000US06001407300,Census Tract 4073,0.915416210422597,2484,759,224,474,481,24,63875,256,139,4,131,0,0,79,1875,506,670,0.2951251646903821,0.19082125603864733,0.0498960498960499,0.755223880597015,0.10305958132045089,0.055958132045088566,0.001610305958132045,0.052737520128824475,0.0,0.0,0.03180354267310789,0.7548309178743962
06001407400,ca,06,001,407400,14000US06001407400,Census Tract 4074,0.197487787588205,4249,1340,353,410,706,164,51029,183,1479,31,314,35,0,39,2168,1103,1230,0.26343283582089555,0.09649329253942104,0.23229461756373937,0.8967479674796748,0.04306895740174159,0.3480819016239115,0.007295834313956225,0.0738997411155566,0.008237232289950576,0.0,0.009178630265944928,0.5102377029889386
06001407500,ca,06,001,407500,14000US06001407500,Census Tract 4075,0.190928297737287,4165,1407,401,362,756,219,37377,342,1131,4,494,4,5,70,2115,1303,1316,0.2850035536602701,0.08691476590636255,0.2896825396825397,0.9901215805471124,0.08211284513805522,0.27154861944777914,0.0009603841536614646,0.11860744297719088,0.0009603841536614646,0.0012004801920768306,0.01680672268907563,0.5078031212484994
06001407600,ca,06,001,407600,14000US06001407600,Census Tract 4076,0.394870555384813,6329,2174,1068,880,1420,108,83479,1415,1778,0,707,0,16,342,2071,1448,2009,0.49126034958601655,0.13904250276504976,0.07605633802816901,0.7207565953210553,0.22357402433243798,0.280929056723021,0.0,0.1117080107441934,0.0,0.0025280455048190867,0.05403697266550798,0.32722389003002056
06001407700,ca,06,001,407700,14000US06001407700,Census Tract 4077,0.353006654857088,4121,1798,1327,254,1012,0,104615,1698,948,0,337,27,1,283,827,865,1648,0.7380422691879867,0.061635525357922834,0.0,0.524878640776699,0.4120359136132007,0.23004125212327106,0.0,0.08177626789614172,0.006551807813637467,0.0002426595486532395,0.06867265226886678,0.20067944673622906
06001407800,ca,06,001,407800,14000US06001407800,Census Tract 4078,0.471725737725426,2871,755,520,108,446,56,74412,939,608,0,440,4,1,135,744,562,724,0.6887417218543046,0.03761755485893417,0.12556053811659193,0.7762430939226519,0.3270637408568443,0.21177290142807384,0.0,0.1532567049808429,0.0013932427725531174,0.00034831069313827936,0.047021943573667714,0.25914315569487983
06001407900,ca,06,001,407900,14000US06001407900,Census Tract 4079,0.424364128328008,2869,1397,980,186,915,0,128906,1281,666,0,250,0,33,349,290,688,1271,0.7015032211882606,0.06483095155106308,0.0,0.5413060582218725,0.44649703729522483,0.23213663297316137,0.0,0.08713837574067619,0.0,0.011502265597769257,0.12164517253398396,0.10108051585918439
06001408000,ca,06,001,408000,14000US06001408000,Census Tract 4080,0.754936316307257,2952,1081,983,22,707,19,158698,1724,232,13,483,0,27,89,384,427,1081,0.9093432007400555,0.007452574525745257,0.026874115983026876,0.395004625346901,0.5840108401084011,0.07859078590785908,0.004403794037940379,0.16361788617886178,0.0,0.009146341463414634,0.030149051490514906,0.13008130081300814
06001408100,ca,06,001,408100,14000US06001408100,Census Tract 4081,3.45070633531893,6982,2980,2460,170,1912,38,157969,2610,1421,9,1972,0,33,372,565,1266,2815,0.825503355704698,0.024348324262389,0.0198744769874477,0.44973357015985793,0.3738183901460899,0.20352334574620454,0.0012890289315382413,0.2824405614437124,0.0,0.004726439415640217,0.05327986250358063,0.08092237181323403
06001408200,ca,06,001,408200,14000US06001408200,Census Tract 4082,0.348173427830554,4983,2092,1004,373,1248,104,77078,840,2440,0,251,0,0,326,1126,1019,2003,0.47992351816443596,0.07485450531808148,0.08333333333333333,0.508736894658013,0.16857314870559903,0.48966486052578767,0.0,0.05037126229179209,0.0,0.0,0.06542243628336343,0.22596829219345776
06001408300,ca,06,001,408300,14000US06001408300,Census Tract 4083,0.593944836810055,5208,1971,1304,399,1155,62,120417,1090,1896,8,671,63,63,322,1095,864,1894,0.6615930999492643,0.07661290322580645,0.05367965367965368,0.45617740232312565,0.20929339477726575,0.3640552995391705,0.0015360983102918587,0.12884024577572964,0.012096774193548387,0.012096774193548387,0.06182795698924731,0.21025345622119815
06001408400,ca,06,001,408400,14000US06001408400,Census Tract 4084,0.209522206280492,3825,1317,512,316,877,53,61607,249,1520,0,282,10,22,37,1705,756,1305,0.38876233864844345,0.08261437908496733,0.06043329532497149,0.5793103448275863,0.06509803921568627,0.39738562091503266,0.0,0.07372549019607844,0.00261437908496732,0.005751633986928104,0.009673202614379085,0.44575163398692813
06001408500,ca,06,001,408500,14000US06001408500,Census Tract 4085,0.320989904200328,5969,1814,684,831,1181,83,60703,126,2491,1,212,47,0,167,2925,1535,1690,0.3770672546857773,0.13921929971519517,0.07027942421676546,0.908284023668639,0.021109063494722736,0.41732283464566927,0.00016753224995811694,0.03551683699112079,0.007874015748031496,0.0,0.02797788574300553,0.49003183112749205
06001408600,ca,06,001,408600,14000US06001408600,Census Tract 4086,0.409021200098224,7471,2116,751,1138,1524,189,57667,432,3055,26,335,0,67,209,3347,2041,1996,0.3549149338374291,0.15232231294338108,0.12401574803149606,1.0225450901803608,0.057823584526837106,0.4089144692812207,0.0034801231428189,0.04484004818632044,0.0,0.008968009637264088,0.027974836032659618,0.44799892919287915
06001408700,ca,06,001,408700,14000US06001408700,Census Tract 4087,0.437598552580166,7666,2829,1122,689,1558,175,55405,586,2813,0,356,0,0,53,3858,1998,2588,0.39660657476139977,0.08987738064179494,0.1123234916559692,0.7720247295208655,0.07644142968953822,0.36694495173493347,0.0,0.04643882076702322,0.0,0.0,0.006913644664753457,0.5032611531437516
06001408800,ca,06,001,408800,14000US06001408800,Census Tract 4088,0.455394001825491,7688,2321,590,810,1427,335,33507,172,2860,0,336,159,14,429,3718,2616,2302,0.25420077552778975,0.10535900104058273,0.2347582340574632,1.1364031277150304,0.022372528616024973,0.3720083246618106,0.0,0.043704474505723206,0.020681581685744018,0.0018210197710718003,0.05580124869927159,0.4836108220603538
06001408900,ca,06,001,408900,14000US06001408900,Census Tract 4089,0.319419626654641,3970,1148,336,766,740,130,46375,198,844,0,117,22,0,65,2724,1111,1104,0.2926829268292683,0.1929471032745592,0.17567567567567569,1.006340579710145,0.04987405541561713,0.21259445843828714,0.0,0.02947103274559194,0.0055415617128463475,0.0,0.0163727959697733,0.6861460957178841
06001409000,ca,06,001,409000,14000US06001409000,Census Tract 4090,6.53028199358453,4690,1099,463,467,798,90,65223,94,1318,0,284,0,31,158,2805,1435,1045,0.4212920837124659,0.09957356076759062,0.11278195488721804,1.3732057416267942,0.020042643923240937,0.2810234541577825,0.0,0.06055437100213219,0.0,0.006609808102345416,0.03368869936034115,0.5980810234541578
06001409100,ca,06,001,409100,14000US06001409100,Census Tract 4091,0.189402421941723,2576,712,405,111,476,19,66888,250,495,13,183,0,15,48,1572,653,665,0.5688202247191011,0.04309006211180124,0.03991596638655462,0.9819548872180451,0.09704968944099379,0.1921583850931677,0.005046583850931677,0.07104037267080746,0.0,0.005822981366459627,0.018633540372670808,0.610248447204969
06001409200,ca,06,001,409200,14000US06001409200,Census Tract 4092,0.272769989667906,3508,1054,530,283,775,62,60046,77,1117,0,136,0,8,83,2087,973,1029,0.5028462998102466,0.080672748004561,0.08,0.9455782312925171,0.02194982896237172,0.3184150513112885,0.0,0.03876852907639681,0.0,0.002280501710376283,0.023660205245153935,0.5949258836944128
06001409300,ca,06,001,409300,14000US06001409300,Census Tract 4093,0.41546215658142,5461,1789,677,375,1108,146,50720,196,1249,0,246,23,0,116,3631,1354,1712,0.37842370039128004,0.06866874198864677,0.13176895306859207,0.7908878504672897,0.03589086247939938,0.2287126899835195,0.0,0.04504669474455228,0.004211682841970335,0.0,0.021241530855154733,0.6648965390954038
06001409400,ca,06,001,409400,14000US06001409400,Census Tract 4094,0.484024636407582,5265,1378,490,773,900,240,43096,196,745,0,186,0,0,115,4023,1528,1313,0.3555878084179971,0.14681861348528016,0.26666666666666666,1.1637471439451637,0.03722697056030389,0.14150047483380818,0.0,0.035327635327635325,0.0,0.0,0.02184235517568851,0.764102564102564
06001409500,ca,06,001,409500,14000US06001409500,Census Tract 4095,0.323017326721205,4117,1181,355,376,802,207,48307,460,791,0,49,59,35,11,2712,1282,1093,0.3005927180355631,0.091328637357299,0.2581047381546135,1.1729185727355902,0.11173184357541899,0.19213019188729658,0.0,0.011901870293903327,0.014330823415108088,0.008501335924216662,0.002671848433325237,0.6587320864707311
06001409600,ca,06,001,409600,14000US06001409600,Census Tract 4096,0.288602881557752,5021,1827,511,706,1179,259,50547,130,1664,0,49,39,0,41,3098,1111,1668,0.2796934865900383,0.14060944035052778,0.2196776929601357,0.6660671462829736,0.025891256721768573,0.3314080860386377,0.0,0.009759012148974308,0.007767377016530572,0.0,0.008165704043019318,0.6170085640310695
06001409700,ca,06,001,409700,14000US06001409700,Census Tract 4097,0.31316863244154,5217,1773,341,431,1041,355,44063,357,1794,0,39,73,0,748,2206,1816,1638,0.19232938522278623,0.08261452942304007,0.3410182516810759,1.1086691086691087,0.0684301322599195,0.3438757906843013,0.0,0.007475560667050029,0.013992716120375694,0.0,0.14337741997316467,0.4228483802951888
06001409800,ca,06,001,409800,14000US06001409800,Census Tract 4098,0.691211310631555,3444,1285,664,160,777,90,92222,650,1780,9,146,0,39,216,604,608,1176,0.5167315175097277,0.04645760743321719,0.11583011583011583,0.5170068027210885,0.18873403019744484,0.5168408826945412,0.002613240418118467,0.042392566782810684,0.0,0.01132404181184669,0.0627177700348432,0.1753774680603949
06001409900,ca,06,001,409900,14000US06001409900,Census Tract 4099,1.6661154414615,3836,1474,1232,42,1029,42,147232,971,1644,0,196,0,40,441,544,670,1398,0.835820895522388,0.010948905109489052,0.04081632653061224,0.4792560801144492,0.25312825860271115,0.42857142857142855,0.0,0.051094890510948905,0.0,0.010427528675703858,0.11496350364963503,0.14181438998957246
06001410000,ca,06,001,410000,14000US06001410000,Census Tract 4100,2.52934260699277,3209,1220,1099,66,820,10,130595,848,1516,11,163,19,34,356,262,569,1220,0.9008196721311476,0.020567154876908696,0.012195121951219513,0.4663934426229508,0.26425677781240264,0.4724213150514179,0.003427859146151449,0.050794640074789656,0.005920847616079776,0.010595200997195388,0.11093798691181053,0.0816453723901527
06001410100,ca,06,001,410100,14000US06001410100,Census Tract 4101,0.312354342954485,3065,1122,677,44,777,83,76250,423,1484,0,229,37,5,224,663,638,1091,0.6033868092691622,0.01435562805872757,0.10682110682110682,0.5847846012832264,0.13800978792822186,0.48417618270799345,0.0,0.07471451876019576,0.012071778140293638,0.0016313213703099511,0.0730831973898858,0.2163132137030995
06001410200,ca,06,001,410200,14000US06001410200,Census Tract 4102,0.226192939890069,3284,1157,541,157,827,128,65246,210,1653,40,181,5,0,100,1095,821,1096,0.4675885911840968,0.04780755176613886,0.154776299879081,0.7490875912408759,0.06394640682095006,0.5033495736906212,0.012180267965895249,0.055115712545676,0.0015225334957369061,0.0,0.030450669914738125,0.3334348355663825
06001410300,ca,06,001,410300,14000US06001410300,Census Tract 4103,0.223294084760238,3788,1068,438,331,763,174,53173,90,795,11,89,10,19,56,2718,1201,1028,0.4101123595505618,0.08738120380147835,0.22804718217562253,1.1682879377431907,0.02375923970432946,0.20987328405491024,0.002903907074973601,0.023495248152059132,0.0026399155227032735,0.00501583949313622,0.014783526927138331,0.7175290390707497
06001410400,ca,06,001,410400,14000US06001410400,Census Tract 4104,0.272824043972405,4353,1384,684,386,909,66,93958,211,1215,15,360,0,0,84,2468,927,1321,0.49421965317919075,0.08867447737192741,0.07260726072607261,0.7017411052233157,0.04847231794164944,0.27911784975878706,0.0034458993797381117,0.08270158511371468,0.0,0.0,0.019297036526533425,0.5669653112795773
06001410500,ca,06,001,410500,14000US06001410500,Census Tract 4105,0.27677541363126,2853,977,153,48,578,198,43346,603,1562,8,274,35,0,117,254,815,933,0.15660184237461616,0.016824395373291272,0.34256055363321797,0.8735262593783494,0.2113564668769716,0.5474938661058535,0.0028040658955485456,0.09603925692253767,0.012267788293024886,0.0,0.04100946372239748,0.08902909218366632
06001420100,ca,06,001,420100,14000US06001420100,Census Tract 4201,0.217173593082285,2598,1002,759,58,734,18,168566,1331,176,10,498,0,4,254,325,747,987,0.7574850299401198,0.022324865280985373,0.02452316076294278,0.756838905775076,0.5123171670515781,0.06774441878367975,0.003849114703618168,0.19168591224018475,0.0,0.001539645881447267,0.09776751347190146,0.12509622786759045
06001420200,ca,06,001,420200,14000US06001420200,Census Tract 4202,0.173414703079705,3275,1338,541,200,841,30,115000,1008,208,11,1383,0,42,367,256,753,1280,0.40433482810164423,0.061068702290076333,0.0356718192627824,0.58828125,0.30778625954198474,0.0635114503816794,0.0033587786259541984,0.42229007633587784,0.0,0.01282442748091603,0.11206106870229007,0.07816793893129771
06001420301,ca,06,001,420301,14000US06001420301,Census Tract 4203.01,0.160484913443614,2730,1109,674,50,651,6,106905,1077,37,0,1235,10,0,120,251,627,1098,0.6077547339945897,0.018315018315018316,0.009216589861751152,0.5710382513661202,0.3945054945054945,0.013553113553113554,0.0,0.4523809523809524,0.003663003663003663,0.0,0.04395604395604396,0.09194139194139195
06001420302,ca,06,001,420302,14000US06001420302,Census Tract 4203.02,0.335955996707321,2493,965,347,112,585,13,99250,843,287,31,778,0,182,151,221,679,928,0.35958549222797925,0.04492579221821099,0.022222222222222223,0.7316810344827587,0.3381468110709988,0.11512234255916566,0.012434817488969114,0.3120738066586442,0.0,0.07300441235459286,0.060569594865623744,0.08864821500200562
06001420401,ca,06,001,420401,14000US06001420401,Census Tract 4204.01,0.0771775776567305,1130,458,0,37,279,103,64861,382,12,0,291,7,0,118,320,346,409,0.0,0.03274336283185841,0.36917562724014336,0.8459657701711492,0.3380530973451327,0.010619469026548672,0.0,0.2575221238938053,0.006194690265486726,0.0,0.10442477876106195,0.2831858407079646
06001420402,ca,06,001,420402,14000US06001420402,Census Tract 4204.02,0.355296626856958,1746,714,0,52,483,112,63281,671,44,0,456,0,11,109,455,390,671,0.0,0.029782359679266894,0.2318840579710145,0.5812220566318927,0.3843069873997709,0.025200458190148912,0.0,0.2611683848797251,0.0,0.006300114547537228,0.06242840778923253,0.26059564719358536
06001420500,ca,06,001,420500,14000US06001420500,Census Tract 4205,0.162536660401515,2429,988,438,105,631,19,112125,1151,46,17,631,5,17,177,385,652,936,0.4433198380566802,0.043227665706051875,0.030110935023771792,0.6965811965811965,0.4738575545491972,0.018937834499794155,0.00699876492383697,0.25977768629065456,0.0020584602717167557,0.00699876492383697,0.07286949361877315,0.1585014409221902
06001420600,ca,06,001,420600,14000US06001420600,Census Tract 4206,0.30794196729869,3557,1320,981,42,1006,39,164688,2385,0,2,436,12,34,327,361,966,1277,0.7431818181818182,0.011807703120607253,0.03876739562624255,0.7564604541895067,0.6705088557773404,0.0,0.000562271577171774,0.12257520382344672,0.0033736294630306437,0.009558616811920157,0.09193140286758504,0.1014900196795052
